Prediction	Label
0.999992	0.000000
0.000000	0.000000
0.000003	0.000000
0.999996	1.000000
0.000005	1.000000
0.607540	1.000000
0.816757	1.000000
0.999989	1.000000
0.000000	0.000000
0.980092	1.000000
0.999999	1.000000
0.395494	1.000000
0.000002	0.000000
0.000000	0.000000
0.822968	1.000000
0.166333	1.000000
0.000273	0.000000
0.000262	0.000000
1.000000	1.000000
0.121685	1.000000
0.000049	0.000000
0.000000	0.000000
0.995093	1.000000
0.000396	1.000000
1.000000	1.000000
0.999997	0.000000
0.998144	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.004756	1.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000487	0.000000
0.000000	0.000000
0.137748	0.000000
1.000000	1.000000
0.034039	0.000000
0.001540	0.000000
1.000000	1.000000
0.000000	0.000000
1.000000	1.000000
0.035551	1.000000
0.999979	1.000000
0.000001	0.000000
0.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.755517	1.000000
0.000013	0.000000
0.005905	0.000000
0.000000	0.000000
0.000000	0.000000
0.003489	0.000000
0.000000	0.000000
0.000088	0.000000
1.000000	1.000000
1.000000	0.000000
0.000380	0.000000
0.043507	1.000000
1.000000	1.000000
0.000007	0.000000
0.000415	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.143294	0.000000
0.000220	0.000000
0.000000	0.000000
1.000000	1.000000
0.292226	1.000000
0.000010	0.000000
1.000000	1.000000
0.784819	1.000000
0.000708	0.000000
0.000014	0.000000
0.522112	1.000000
0.099830	1.000000
1.000000	1.000000
0.977477	0.000000
1.000000	1.000000
0.999997	1.000000
1.000000	1.000000
0.933582	0.000000
0.999987	1.000000
0.172650	1.000000
0.000000	0.000000
0.983693	1.000000
1.000000	1.000000
0.000000	1.000000
1.000000	1.000000
0.008605	0.000000
0.000114	0.000000
0.000000	0.000000
0.000000	0.000000
0.999996	1.000000
0.997440	1.000000
0.000000	0.000000
0.041867	1.000000
0.012123	0.000000
0.999781	1.000000
0.026637	1.000000
0.128945	1.000000
0.955144	1.000000
0.000223	0.000000
0.013733	0.000000
0.037918	0.000000
0.000000	0.000000
0.000000	0.000000
0.999998	1.000000
0.000003	0.000000
1.000000	1.000000
0.952260	1.000000
0.999999	0.000000
0.354927	1.000000
0.000000	0.000000
0.924610	0.000000
0.000009	1.000000
0.000001	0.000000
1.000000	1.000000
0.995605	0.000000
0.000000	0.000000
0.001444	0.000000
0.000081	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.004196	0.000000
0.000001	0.000000
0.082890	0.000000
0.000010	0.000000
0.000000	0.000000
0.054783	0.000000
0.038322	1.000000
0.000000	0.000000
1.000000	1.000000
1.000000	1.000000
1.000000	1.000000
0.999824	1.000000
1.000000	1.000000
0.209223	0.000000
0.000000	0.000000
0.999998	1.000000
1.000000	1.000000
0.000000	0.000000
0.036333	0.000000
0.863051	0.000000
0.000000	0.000000
0.000000	0.000000
0.000001	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.999647	0.000000
0.999999	1.000000
0.021599	0.000000
0.000000	0.000000
0.334984	1.000000
0.000000	0.000000
0.999989	0.000000
0.069327	1.000000
0.358437	1.000000
0.000111	1.000000
0.029323	0.000000
0.000000	0.000000
1.000000	1.000000
0.000001	0.000000
0.000000	0.000000
0.999774	1.000000
0.196358	0.000000
1.000000	0.000000
0.000000	0.000000
0.024396	0.000000
0.065687	0.000000
0.000216	0.000000
0.000024	0.000000
1.000000	0.000000
0.997106	0.000000
0.999903	1.000000
0.032192	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.000563	1.000000
0.999965	1.000000
0.000000	0.000000
0.999559	1.000000
0.000000	0.000000
0.106226	1.000000
0.999002	1.000000
0.029488	1.000000
0.999998	1.000000
0.999993	1.000000
0.311630	0.000000
0.197290	0.000000
1.000000	1.000000
0.999892	1.000000
1.000000	1.000000
0.000000	0.000000
0.000005	1.000000
0.000000	0.000000
1.000000	1.000000
0.999988	1.000000
0.444843	0.000000
0.000000	0.000000
0.911014	0.000000
0.010957	1.000000
0.000000	0.000000
0.025201	0.000000
0.999997	0.000000
0.180146	1.000000
0.999960	1.000000
0.564728	1.000000
1.000000	1.000000
0.999971	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.998808	1.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.987262	1.000000
0.999972	1.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000003	0.000000
0.000001	0.000000
0.999999	1.000000
0.000000	0.000000
0.000654	0.000000
0.989995	1.000000
0.593876	0.000000
1.000000	1.000000
0.000000	0.000000
0.000169	1.000000
0.000000	0.000000
0.000000	0.000000
0.000077	0.000000
0.482139	0.000000
0.998203	1.000000
0.000055	1.000000
0.005601	0.000000
0.000825	0.000000
1.000000	1.000000
0.844484	0.000000
0.996532	0.000000
0.999815	0.000000
0.932425	1.000000
0.000000	0.000000
1.000000	1.000000
0.000005	0.000000
0.999118	0.000000
1.000000	1.000000
1.000000	1.000000
0.935221	1.000000
1.000000	1.000000
1.000000	1.000000
0.000169	0.000000
0.000000	0.000000
0.999992	1.000000
0.994308	0.000000
0.000011	0.000000
1.000000	1.000000
0.999118	0.000000
0.000000	0.000000
1.000000	1.000000
1.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000011	0.000000
0.000000	0.000000
1.000000	1.000000
0.999526	0.000000
0.036611	0.000000
0.000101	0.000000
0.998560	0.000000
0.000000	0.000000
0.000157	1.000000
0.000512	1.000000
1.000000	1.000000
0.063791	1.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.526616	1.000000
0.839199	1.000000
0.005733	1.000000
0.000000	0.000000
0.000004	0.000000
1.000000	1.000000
0.950313	1.000000
0.000000	1.000000
0.998211	0.000000
0.000040	0.000000
0.000069	0.000000
0.040659	0.000000
0.000027	0.000000
0.000002	1.000000
0.000000	0.000000
0.993573	0.000000
1.000000	0.000000
1.000000	1.000000
0.000032	0.000000
0.000000	0.000000
0.999779	1.000000
0.999975	1.000000
1.000000	1.000000
0.000000	0.000000
0.952230	0.000000
1.000000	0.000000
0.000148	0.000000
0.999949	1.000000
0.000000	0.000000
0.999499	1.000000
1.000000	1.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
1.000000	1.000000
1.000000	1.000000
1.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.000001	0.000000
0.032891	0.000000
0.999996	1.000000
0.000184	0.000000
0.000001	0.000000
0.016025	0.000000
0.000000	0.000000
0.000009	0.000000
0.999999	0.000000
0.999954	1.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.981109	1.000000
0.856828	1.000000
0.196825	1.000000
0.000000	0.000000
0.000063	0.000000
0.003590	1.000000
0.000001	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.055030	1.000000
0.000000	0.000000
0.009891	1.000000
0.001083	0.000000
0.184189	1.000000
0.020859	0.000000
0.000524	0.000000
0.000000	0.000000
0.000001	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.374866	0.000000
0.999974	1.000000
1.000000	1.000000
0.000000	0.000000
0.018435	0.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
1.000000	1.000000
1.000000	1.000000
1.000000	1.000000
1.000000	1.000000
0.991269	1.000000
0.000000	0.000000
0.999999	1.000000
0.999997	1.000000
0.000000	0.000000
0.000009	1.000000
0.210365	1.000000
0.999849	1.000000
0.767432	1.000000
0.975241	1.000000
0.000006	0.000000
0.000152	1.000000
0.006769	0.000000
0.072317	0.000000
0.002210	0.000000
0.999999	1.000000
0.000000	0.000000
0.970780	0.000000
0.715808	1.000000
1.000000	1.000000
0.000000	0.000000
0.000705	1.000000
0.999999	1.000000
0.000687	0.000000
0.000004	0.000000
1.000000	1.000000
0.000000	0.000000
0.037912	0.000000
0.910766	1.000000
0.000000	0.000000
0.000000	0.000000
0.991513	1.000000
0.000003	0.000000
0.172314	1.000000
0.999972	1.000000
0.000000	0.000000
0.014186	0.000000
0.999867	1.000000
0.999999	1.000000
0.119338	1.000000
0.000005	0.000000
1.000000	1.000000
1.000000	1.000000
0.137353	0.000000
1.000000	1.000000
0.000000	0.000000
0.999725	1.000000
1.000000	1.000000
0.999999	1.000000
1.000000	1.000000
0.000000	0.000000
0.753011	0.000000
0.999998	1.000000
1.000000	1.000000
0.000000	0.000000
0.215778	1.000000
0.000000	0.000000
0.000000	0.000000
0.000867	0.000000
0.774757	1.000000
0.000437	0.000000
0.999930	1.000000
0.022162	0.000000
0.000010	0.000000
0.000187	1.000000
0.973036	0.000000
0.991535	1.000000
0.000000	0.000000
0.674370	1.000000
0.000597	0.000000
0.000000	0.000000
0.002240	1.000000
0.986429	0.000000
0.000023	0.000000
0.000001	0.000000
0.999982	1.000000
0.000000	0.000000
1.000000	1.000000
0.000632	0.000000
1.000000	1.000000
0.000000	0.000000
1.000000	1.000000
0.994434	1.000000
0.000052	1.000000
0.104385	0.000000
0.000003	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.999379	1.000000
1.000000	1.000000
1.000000	1.000000
0.994837	0.000000
0.999460	1.000000
0.000000	0.000000
1.000000	1.000000
0.000004	0.000000
0.002930	1.000000
0.996581	1.000000
0.000000	0.000000
1.000000	1.000000
0.012392	0.000000
0.160796	0.000000
0.000034	1.000000
0.000000	1.000000
0.292607	1.000000
0.000001	0.000000
0.000000	0.000000
0.030570	0.000000
1.000000	1.000000
0.000000	0.000000
0.999958	1.000000
0.999958	1.000000
0.000009	0.000000
0.000000	0.000000
0.959380	0.000000
0.003299	1.000000
0.913413	1.000000
0.993263	0.000000
0.000008	0.000000
1.000000	1.000000
0.000000	0.000000
0.680848	1.000000
1.000000	1.000000
0.002741	1.000000
0.986296	1.000000
0.000521	0.000000
1.000000	1.000000
0.000035	0.000000
0.999997	1.000000
0.000000	0.000000
0.000254	0.000000
0.000081	0.000000
0.000010	0.000000
0.990702	0.000000
0.002061	0.000000
0.000000	0.000000
0.000000	0.000000
0.000004	0.000000
0.000000	0.000000
0.000000	0.000000
0.000009	0.000000
1.000000	1.000000
0.000072	0.000000
0.000073	1.000000
0.000000	0.000000
0.044468	0.000000
0.000000	0.000000
0.000067	0.000000
0.089828	1.000000
0.999999	1.000000
0.000000	0.000000
0.001269	0.000000
0.000008	0.000000
0.999858	1.000000
0.000000	0.000000
1.000000	1.000000
1.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.000159	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000011	1.000000
0.000001	0.000000
0.000000	0.000000
0.020280	1.000000
0.026819	1.000000
0.000000	0.000000
1.000000	1.000000
0.269222	1.000000
0.000000	0.000000
0.999938	1.000000
0.015068	1.000000
0.999782	1.000000
0.000000	0.000000
0.000024	0.000000
0.000000	0.000000
0.946085	1.000000
1.000000	1.000000
0.976403	1.000000
0.368668	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.977638	0.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.001693	0.000000
0.993494	0.000000
0.999243	0.000000
0.000003	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
1.000000	1.000000
0.027519	0.000000
0.999999	1.000000
0.996096	1.000000
0.996154	1.000000
0.000000	1.000000
0.000000	0.000000
0.999907	1.000000
0.000012	0.000000
0.000000	0.000000
0.010766	0.000000
0.996088	1.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000001	0.000000
0.002503	0.000000
1.000000	1.000000
0.999425	1.000000
0.000000	0.000000
1.000000	0.000000
0.219212	0.000000
1.000000	1.000000
0.784626	1.000000
1.000000	1.000000
1.000000	1.000000
0.000003	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.999854	1.000000
0.000000	0.000000
0.000000	0.000000
0.000824	0.000000
1.000000	1.000000
0.855242	1.000000
0.000001	0.000000
0.998236	1.000000
0.999995	1.000000
0.000177	1.000000
0.837716	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.999765	1.000000
0.000000	0.000000
1.000000	0.000000
0.000001	1.000000
0.000000	0.000000
0.577785	0.000000
0.000001	0.000000
0.000044	0.000000
0.000000	0.000000
0.999999	1.000000
0.000000	0.000000
1.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.018369	0.000000
0.000010	1.000000
0.000000	0.000000
0.000503	1.000000
0.000000	0.000000
1.000000	1.000000
0.000001	0.000000
1.000000	1.000000
0.000004	0.000000
0.037150	1.000000
1.000000	1.000000
0.996594	1.000000
0.491987	1.000000
0.999366	1.000000
0.000000	0.000000
0.000000	0.000000
0.368994	1.000000
0.000001	0.000000
0.000001	1.000000
1.000000	1.000000
1.000000	1.000000
0.999821	0.000000
0.000353	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000003	0.000000
0.000001	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.999738	1.000000
0.135141	1.000000
0.759872	1.000000
0.689261	1.000000
0.999942	0.000000
0.936553	1.000000
0.910767	1.000000
0.242368	0.000000
0.000000	0.000000
0.000000	1.000000
0.000001	1.000000
0.000000	0.000000
0.000000	0.000000
0.011924	1.000000
0.982653	1.000000
0.000000	0.000000
0.000001	0.000000
0.000000	0.000000
1.000000	0.000000
0.000000	0.000000
0.999838	1.000000
1.000000	1.000000
0.994974	1.000000
0.000001	0.000000
1.000000	1.000000
1.000000	1.000000
0.873706	1.000000
0.004085	1.000000
0.000025	0.000000
0.999999	1.000000
1.000000	1.000000
0.000000	0.000000
0.976470	1.000000
0.999979	1.000000
0.000002	0.000000
0.999991	1.000000
0.000000	0.000000
0.002041	0.000000
0.240128	0.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000001	0.000000
1.000000	1.000000
0.894700	1.000000
0.000000	0.000000
0.000000	0.000000
0.999981	1.000000
0.000000	0.000000
0.999784	1.000000
0.000782	0.000000
0.032403	1.000000
0.020402	1.000000
0.000000	0.000000
0.002436	0.000000
0.999888	1.000000
1.000000	1.000000
0.694097	0.000000
0.000491	1.000000
0.000145	0.000000
1.000000	1.000000
0.000083	0.000000
0.921793	0.000000
0.000000	0.000000
1.000000	1.000000
0.000171	0.000000
0.001129	0.000000
0.999988	1.000000
1.000000	1.000000
0.000000	0.000000
0.077644	0.000000
0.943561	1.000000
0.000000	1.000000
1.000000	1.000000
0.993707	1.000000
0.000000	0.000000
0.005654	0.000000
0.999997	1.000000
0.053361	1.000000
0.000000	0.000000
1.000000	1.000000
0.001229	0.000000
0.000000	0.000000
0.000000	0.000000
0.004464	0.000000
0.000001	0.000000
0.999817	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.999985	0.000000
0.110887	1.000000
0.998859	1.000000
0.871365	0.000000
0.308313	0.000000
1.000000	1.000000
0.999994	1.000000
1.000000	1.000000
0.999566	0.000000
0.000319	0.000000
0.000000	0.000000
0.375773	1.000000
0.916621	1.000000
0.999991	1.000000
0.000075	1.000000
0.075049	1.000000
0.999934	1.000000
0.997749	0.000000
0.000000	0.000000
0.819904	1.000000
0.000000	0.000000
0.996465	1.000000
0.000000	0.000000
0.999351	1.000000
1.000000	1.000000
0.006661	0.000000
0.999960	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000006	0.000000
0.000000	0.000000
0.001504	0.000000
0.000418	1.000000
0.000000	0.000000
0.000006	1.000000
0.000000	0.000000
0.731493	0.000000
0.000000	0.000000
0.999992	1.000000
0.000183	1.000000
0.980211	1.000000
0.089564	1.000000
0.000000	0.000000
0.000000	0.000000
0.999980	1.000000
1.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.059727	0.000000
0.999929	1.000000
0.010948	1.000000
0.000000	0.000000
0.079753	0.000000
0.000000	0.000000
0.269569	1.000000
0.999713	1.000000
1.000000	0.000000
0.000001	0.000000
0.003241	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.999999	1.000000
1.000000	1.000000
0.000002	0.000000
0.000000	0.000000
0.998301	1.000000
0.662497	1.000000
0.000000	0.000000
0.000000	1.000000
0.091739	1.000000
0.999766	1.000000
0.035690	1.000000
0.999158	1.000000
0.005059	1.000000
0.000031	0.000000
0.000000	0.000000
0.987382	0.000000
0.000000	0.000000
0.777117	1.000000
0.995787	0.000000
0.994766	1.000000
0.000001	1.000000
0.714379	0.000000
0.000000	0.000000
0.998779	1.000000
0.000309	0.000000
0.000006	0.000000
0.277778	1.000000
0.319342	1.000000
0.999618	1.000000
0.000697	0.000000
0.000000	0.000000
0.000001	0.000000
0.996953	0.000000
0.000000	1.000000
1.000000	1.000000
0.000040	0.000000
0.000000	0.000000
0.999999	1.000000
0.999998	0.000000
0.999972	0.000000
1.000000	1.000000
1.000000	1.000000
0.999981	1.000000
0.000000	0.000000
0.000029	0.000000
0.410002	1.000000
0.076663	0.000000
0.000066	1.000000
0.000000	0.000000
0.999948	1.000000
0.000000	0.000000
0.000000	0.000000
0.870660	1.000000
0.000031	0.000000
1.000000	1.000000
0.000000	0.000000
0.000121	0.000000
1.000000	1.000000
0.003577	0.000000
0.000000	0.000000
0.137396	0.000000
0.002290	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.003278	1.000000
0.477840	0.000000
1.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.983236	1.000000
0.101318	1.000000
0.000000	0.000000
0.999691	0.000000
0.000000	0.000000
0.992238	1.000000
0.136617	0.000000
0.667098	0.000000
0.971425	1.000000
0.000000	0.000000
0.000000	0.000000
0.000014	0.000000
0.000000	0.000000
0.536099	0.000000
0.000186	1.000000
0.000000	0.000000
0.988157	0.000000
1.000000	1.000000
0.001412	1.000000
0.878408	1.000000
0.000065	0.000000
0.982547	1.000000
0.000536	0.000000
0.000000	0.000000
1.000000	1.000000
0.000002	0.000000
1.000000	1.000000
0.000000	0.000000
0.952116	0.000000
0.000000	0.000000
0.000063	1.000000
0.000000	0.000000
0.000001	0.000000
0.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.999801	1.000000
0.000000	0.000000
0.998974	1.000000
0.733273	1.000000
0.999985	0.000000
0.997604	1.000000
0.000000	0.000000
0.000000	0.000000
0.948354	0.000000
0.000052	0.000000
0.978012	1.000000
0.000000	0.000000
0.000000	0.000000
0.999995	1.000000
0.000000	0.000000
0.000088	0.000000
1.000000	0.000000
1.000000	0.000000
0.006164	0.000000
0.000000	0.000000
0.000036	0.000000
1.000000	0.000000
0.000002	0.000000
0.000000	0.000000
0.045499	0.000000
0.000000	0.000000
0.999951	0.000000
0.303259	1.000000
1.000000	1.000000
1.000000	1.000000
0.998784	1.000000
0.999977	1.000000
0.000240	0.000000
0.000000	0.000000
1.000000	1.000000
0.992499	1.000000
0.000000	0.000000
0.999949	1.000000
1.000000	1.000000
1.000000	1.000000
0.000008	0.000000
0.000000	0.000000
0.000004	0.000000
0.012436	0.000000
0.374677	1.000000
0.000000	0.000000
0.000014	0.000000
0.000020	1.000000
0.993704	1.000000
0.000000	0.000000
0.999651	1.000000
0.420334	0.000000
1.000000	1.000000
0.999552	1.000000
0.056459	0.000000
0.024446	0.000000
0.599916	1.000000
0.000008	1.000000
1.000000	1.000000
0.000030	0.000000
0.014213	0.000000
0.999952	1.000000
0.730036	1.000000
0.000087	0.000000
0.000000	0.000000
0.999081	0.000000
0.977097	1.000000
1.000000	0.000000
0.653722	1.000000
0.000127	0.000000
0.040181	0.000000
0.000580	0.000000
0.000000	0.000000
0.000000	0.000000
0.999414	1.000000
0.000002	0.000000
1.000000	1.000000
0.000000	0.000000
0.000029	0.000000
0.000000	0.000000
0.096877	0.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000586	1.000000
0.969654	1.000000
1.000000	1.000000
0.998238	0.000000
1.000000	1.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.998133	1.000000
0.999812	1.000000
0.000000	0.000000
0.993435	1.000000
0.012293	0.000000
0.000000	0.000000
0.000001	0.000000
0.032084	1.000000
0.376896	1.000000
0.001858	0.000000
0.000231	1.000000
0.981457	1.000000
0.069365	1.000000
0.000000	0.000000
0.000000	0.000000
0.883149	0.000000
0.970461	1.000000
0.000009	0.000000
0.998656	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.138053	0.000000
0.008438	1.000000
0.994405	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.999992	1.000000
0.405376	0.000000
1.000000	1.000000
0.000000	0.000000
1.000000	1.000000
0.999913	1.000000
0.999985	1.000000
0.999219	1.000000
0.000014	0.000000
0.000000	0.000000
0.035746	1.000000
1.000000	1.000000
0.998531	1.000000
0.038325	0.000000
0.000117	0.000000
0.995488	1.000000
0.000000	0.000000
0.544758	1.000000
0.000000	0.000000
0.833212	1.000000
0.072437	0.000000
0.000000	0.000000
0.000000	0.000000
0.000033	0.000000
0.002746	1.000000
0.003466	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
1.000000	1.000000
1.000000	1.000000
0.000435	0.000000
0.997913	1.000000
1.000000	1.000000
0.000000	0.000000
0.000084	0.000000
1.000000	1.000000
0.000002	0.000000
0.000002	0.000000
1.000000	1.000000
0.000228	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.999878	1.000000
1.000000	1.000000
0.000420	1.000000
0.000207	1.000000
0.000000	0.000000
0.035090	0.000000
0.002393	0.000000
0.010120	0.000000
0.013262	0.000000
0.977478	0.000000
0.000000	0.000000
1.000000	1.000000
0.000409	0.000000
0.000048	1.000000
0.999700	1.000000
0.840033	1.000000
0.546037	0.000000
0.880476	0.000000
0.000000	0.000000
1.000000	1.000000
0.991214	1.000000
0.730439	1.000000
1.000000	1.000000
0.000000	0.000000
0.999998	1.000000
0.000000	0.000000
0.001183	0.000000
0.006418	0.000000
0.999998	1.000000
0.000000	0.000000
0.000000	0.000000
0.031207	0.000000
0.000000	0.000000
1.000000	1.000000
0.004251	0.000000
0.000153	0.000000
0.106362	0.000000
1.000000	1.000000
0.000001	0.000000
0.000007	0.000000
0.855097	0.000000
0.000000	0.000000
0.955440	0.000000
0.999980	1.000000
0.998553	1.000000
1.000000	1.000000
0.112470	0.000000
0.000005	1.000000
0.897058	0.000000
0.489915	0.000000
0.999997	1.000000
0.000020	0.000000
0.000000	0.000000
0.000000	0.000000
0.000001	1.000000
0.000001	0.000000
0.000000	0.000000
0.000221	0.000000
0.959337	1.000000
0.997802	0.000000
0.994066	1.000000
0.000000	1.000000
0.000002	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
1.000000	1.000000
0.999957	1.000000
0.001050	0.000000
0.987560	1.000000
0.999901	1.000000
0.127774	0.000000
0.999748	1.000000
1.000000	1.000000
1.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.952195	1.000000
0.000000	0.000000
1.000000	1.000000
1.000000	1.000000
1.000000	1.000000
0.927285	1.000000
1.000000	0.000000
1.000000	1.000000
1.000000	1.000000
0.962036	1.000000
0.000000	0.000000
0.000000	0.000000
0.999999	1.000000
0.144820	1.000000
0.000000	0.000000
0.719376	0.000000
0.000000	0.000000
0.999995	0.000000
0.006223	0.000000
0.000000	0.000000
0.999348	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.999999	0.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000009	0.000000
0.000000	0.000000
0.958388	1.000000
0.400232	0.000000
1.000000	1.000000
0.012390	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.223475	0.000000
0.001386	0.000000
0.967929	1.000000
0.002187	1.000000
0.000003	0.000000
0.000000	0.000000
1.000000	1.000000
0.000001	0.000000
0.000000	0.000000
1.000000	1.000000
0.999177	1.000000
0.008161	1.000000
0.999990	1.000000
0.000000	0.000000
0.999910	0.000000
1.000000	1.000000
0.000086	0.000000
0.014543	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.907328	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.006286	0.000000
0.039618	0.000000
1.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.961083	1.000000
0.000576	0.000000
0.000910	0.000000
0.000000	0.000000
0.093608	0.000000
0.000615	0.000000
0.002677	0.000000
0.911232	1.000000
0.000000	0.000000
0.000457	0.000000
0.001022	0.000000
0.000000	0.000000
0.000046	0.000000
0.000000	0.000000
0.000000	0.000000
0.999980	1.000000
1.000000	1.000000
1.000000	1.000000
0.001246	0.000000
0.000000	0.000000
0.000000	0.000000
0.045470	0.000000
0.000000	0.000000
0.999551	0.000000
0.999999	1.000000
0.999931	1.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.878704	1.000000
0.999987	0.000000
0.554862	0.000000
0.999992	1.000000
0.000005	0.000000
0.000000	0.000000
0.000007	1.000000
0.000000	0.000000
0.000368	1.000000
0.001034	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.999556	0.000000
0.000000	0.000000
0.338625	0.000000
0.000007	0.000000
0.999998	1.000000
0.948663	1.000000
0.999925	0.000000
0.000000	0.000000
0.976363	1.000000
0.000672	0.000000
0.080156	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.000002	1.000000
0.000359	0.000000
1.000000	1.000000
0.000000	0.000000
0.996805	1.000000
0.106311	1.000000
0.000000	0.000000
0.000081	0.000000
0.000000	0.000000
1.000000	1.000000
0.000011	0.000000
0.726632	0.000000
0.000000	0.000000
0.001547	0.000000
0.000302	0.000000
0.000000	0.000000
0.003344	0.000000
0.000000	1.000000
0.152315	1.000000
0.999997	1.000000
0.000071	0.000000
0.997328	1.000000
1.000000	1.000000
0.039395	1.000000
0.000000	0.000000
0.001495	0.000000
0.000000	0.000000
0.999412	0.000000
0.990240	0.000000
0.000015	0.000000
1.000000	1.000000
0.000000	0.000000
0.999971	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.975370	0.000000
0.000260	1.000000
1.000000	1.000000
0.000002	0.000000
0.000000	0.000000
0.000000	0.000000
0.997262	1.000000
1.000000	1.000000
0.000009	0.000000
0.999609	0.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
1.000000	0.000000
0.000000	0.000000
0.750981	0.000000
0.000000	0.000000
0.000000	0.000000
0.976948	1.000000
1.000000	1.000000
0.000088	0.000000
0.999995	1.000000
0.000418	0.000000
0.000000	0.000000
0.992839	1.000000
0.000000	0.000000
0.670052	1.000000
0.999188	1.000000
1.000000	1.000000
0.000000	0.000000
0.000002	0.000000
0.000000	0.000000
0.000965	0.000000
0.999995	0.000000
1.000000	1.000000
0.000042	1.000000
0.581887	1.000000
0.999991	1.000000
0.997719	1.000000
0.000814	0.000000
0.999997	1.000000
0.000000	0.000000
0.999998	1.000000
